% Model,
% Version,COMSOL 5.3.1.348
% Date,"Nov 16 2018, 17:53"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0.022811390041967076,-0.5801687822135788
0.022976690025763885,-0.5918391669200411
0.023141990009560687,-0.6035095516265034
0.02330728967225546,-0.6128861130828736
0.02347258933495027,-0.6222626745392437
0.02363788899764504,-0.6316392359956137
0.023803188660339848,-0.6410157974519838
0.02396848832303462,-0.6503923589083539
0.024133788306831425,-0.6612129140448206
0.024299088290628226,-0.6720334691812874
0.02446438827442505,-0.6828540243177541
0.024629688258221854,-0.6936745794542208
0.02479498824201866,-0.7044951345906876
0.024960287908597965,-0.7122172952404681
0.025125587575177306,-0.7199394558902485
0.025290887241756634,-0.7276616165400289
0.025456186908335954,-0.7353837771898094
0.02562148657491528,-0.7431059378395899
0.02578678654513883,-0.750954042655805
0.025952086515362398,-0.7588021474720201
0.026117386485585946,-0.7666502522882351
0.026282686455809515,-0.7744983571044503
0.026447986426033063,-0.7823464619206654
0.026613286104477482,-0.7890999974402306
0.026778585782921912,-0.7958535329597957
0.02694388546136634,-0.8026070684793609
0.027109185139810758,-0.8093606039989261
0.027274484818255187,-0.8161141395184912
0.027439784760901528,-0.8204076121058134
0.02760508470354789,-0.8247010846931356
0.02777038464619424,-0.8289945572804578
0.02793568458884059,-0.8332880298677801
0.02810098453148694,-0.8375815024551022
0.02826628423524541,-0.8424462139436906
0.028431583939003885,-0.8473109254322789
0.02859688364276235,-0.8521756369208672
0.028762183346520826,-0.8570403484094555
0.02892748305027929,-0.8619050598980439
0.02909278294373774,-0.8641813661836419
0.02925808283719619,-0.86645767246924
0.029423382730654642,-0.868733978754838
0.02958868262411309,-0.8710102850404361
0.02975398251757154,-0.8732865913260341
0.029919282274444084,-0.8764377720115777
0.030084582031316642,-0.8795889526971212
0.03024988178818919,-0.8827401333826648
0.03041518154506174,-0.8858913140682083
0.030580481301934286,-0.8890424947537519
0.030745781127366936,-0.8870837778244438
0.030911080952799586,-0.8851250608951358
0.031076380778232233,-0.8831663439658278
0.031241680603664883,-0.8812076270365198
0.03140698042909753,-0.8792489101072117
